section_id,course_id,content_name,content_file
1,ITRA6010,Research Questions to assist onTopic 1,Research Questions to assist onTopic 1.pptx
1,ITRA6010,Limitations on Topic 1,Limitations on Topic 1.csv
1,ITRA6010,Scope of Topic 1,Scope of Topic 1.txt
2,ITRA6010,References on Topic 2,References on Topic 2.jpg
2,ITRA6010,Findings about Topic 2,Findings about Topic 2.txt
2,ITRA6010,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.svg
3,ITRA6010,Overview on Topic 3,Overview on Topic 3.wav
3,ITRA6010,Background Information on Topic 3,Background Information on Topic 3.json
3,ITRA6010,Data Analysis in the findings of Topic 3,Data Analysis in the findings of Topic 3.xml
4,ITRA6010,Limitations on Topic 4,Limitations on Topic 4.html
4,ITRA6010,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.jpg
4,ITRA6010,Methodology for undertaking Topic 4,Methodology for undertaking Topic 4.svg
5,ITRA6010,Findings about Topic 5,Findings about Topic 5.jpg
5,ITRA6010,Objectives for Topic 5,Objectives for Topic 5.svg
5,ITRA6010,Objectives for Topic 5,Objectives for Topic 5.html
1,ITRT5010,Findings about Topic 1,Findings about Topic 1.xls
1,ITRT5010,Overview on Topic 1,Overview on Topic 1.html
1,ITRT5010,Conclusion on Topic 1,Conclusion on Topic 1.mov
1,ITRT5010,Data Collection based on Topic 1,Data Collection based on Topic 1.ppt
1,ITRT5010,Research Questions to assist onTopic 1,Research Questions to assist onTopic 1.pdf
2,ITRT5010,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.csv
2,ITRT5010,References for Topic 2,References for Topic 2.html
2,ITRT5010,Methodology for undertaking Topic 2,Methodology for undertaking Topic 2.mov
2,ITRT5010,Recommendations to Topic 2,Recommendations to Topic 2.txt
2,ITRT5010,Background Information on Topic 2,Background Information on Topic 2.doc
3,ITRT5010,Research Questions to assist onTopic 3,Research Questions to assist onTopic 3.csv
3,ITRT5010,Conclusion on Topic 3,Conclusion on Topic 3.svg
3,ITRT5010,Future Directions to Topic 3,Future Directions to Topic 3.svg
3,ITRT5010,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.doc
3,ITRT5010,Findings about Topic 3,Findings about Topic 3.doc
4,ITRT5010,Background Information on Topic 4,Background Information on Topic 4.txt
4,ITRT5010,Introduction to Topic 4,Introduction to Topic 4.flac
4,ITRT5010,Methodology for undertaking Topic 4,Methodology for undertaking Topic 4.csv
4,ITRT5010,Limitations on Topic 4,Limitations on Topic 4.xls
4,ITRT5010,Background Information on Topic 4,Background Information on Topic 4.docx
5,ITRT5010,Conclusion on Topic 5,Conclusion on Topic 5.mp3
5,ITRT5010,Data Collection based on Topic 5,Data Collection based on Topic 5.wav
5,ITRT5010,Background Information on Topic 5,Background Information on Topic 5.jpg
5,ITRT5010,Data Collection based on Topic 5,Data Collection based on Topic 5.svg
5,ITRT5010,References on Topic 5,References on Topic 5.flac
6,ITRT5010,Research Questions to assist onTopic 6,Research Questions to assist onTopic 6.jpg
6,ITRT5010,Objectives for Topic 6,Objectives for Topic 6.doc
6,ITRT5010,Overview on Topic 6,Overview on Topic 6.svg
6,ITRT5010,Data Analysis in the findings of Topic 6,Data Analysis in the findings of Topic 6.ppt
6,ITRT5010,Future Directions to Topic 6,Future Directions to Topic 6.ppt
7,ITRT5010,Data Collection based on Topic 7,Data Collection based on Topic 7.html
7,ITRT5010,Objectives for Topic 7,Objectives for Topic 7.mp4
7,ITRT5010,Results from Topic 7,Results from Topic 7.mp3
7,ITRT5010,Experimental Setup for Topic 7,Experimental Setup for Topic 7.doc
7,ITRT5010,Findings about Topic 7,Findings about Topic 7.xls
8,ITRT5010,Scope of Topic 8,Scope of Topic 8.html
8,ITRT5010,Overview on Topic 8,Overview on Topic 8.svg
8,ITRT5010,Literature Review from Topic 8,Literature Review from Topic 8.ppt
8,ITRT5010,Data Analysis in the findings of Topic 8,Data Analysis in the findings of Topic 8.wav
8,ITRT5010,Data Collection based on Topic 8,Data Collection based on Topic 8.svg
9,ITRT5010,Data Collection based on Topic 9,Data Collection based on Topic 9.xls
9,ITRT5010,References for Topic 9,References for Topic 9.jpg
9,ITRT5010,References for Topic 9,References for Topic 9.mov
9,ITRT5010,Objectives for Topic 9,Objectives for Topic 9.xml
9,ITRT5010,Conclusion on Topic 9,Conclusion on Topic 9.svg
1,ITSC6010,Objectives for Topic 1,Objectives for Topic 1.pptx
1,ITSC6010,Recommendations to Topic 1,Recommendations to Topic 1.txt
1,ITSC6010,Findings about Topic 1,Findings about Topic 1.txt
1,ITSC6010,Research Questions to assist onTopic 1,Research Questions to assist onTopic 1.html
1,ITSC6010,Overview on Topic 1,Overview on Topic 1.jpg
1,ITSC6010,Research Questions to assist onTopic 1,Research Questions to assist onTopic 1.jpg
2,ITSC6010,Data Analysis in the findings of Topic 2,Data Analysis in the findings of Topic 2.ppt
2,ITSC6010,Findings about Topic 2,Findings about Topic 2.svg
2,ITSC6010,Overview on Topic 2,Overview on Topic 2.mp4
2,ITSC6010,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.mp3
2,ITSC6010,Overview on Topic 2,Overview on Topic 2.csv
2,ITSC6010,Overview on Topic 2,Overview on Topic 2.xls
3,ITSC6010,References for Topic 3,References for Topic 3.doc
3,ITSC6010,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.doc
3,ITSC6010,Recommendations to Topic 3,Recommendations to Topic 3.pptx
3,ITSC6010,Future Directions to Topic 3,Future Directions to Topic 3.html
3,ITSC6010,Data Analysis in the findings of Topic 3,Data Analysis in the findings of Topic 3.docx
3,ITSC6010,Assumptions to be made in regards to Topic 3,Assumptions to be made in regards to Topic 3.txt
4,ITSC6010,Overview on Topic 4,Overview on Topic 4.mov
4,ITSC6010,Results from Topic 4,Results from Topic 4.pptx
4,ITSC6010,Limitations on Topic 4,Limitations on Topic 4.mov
4,ITSC6010,Scope of Topic 4,Scope of Topic 4.html
4,ITSC6010,Introduction to Topic 4,Introduction to Topic 4.xml
4,ITSC6010,Objectives for Topic 4,Objectives for Topic 4.mp3
5,ITSC6010,Data Analysis in the findings of Topic 5,Data Analysis in the findings of Topic 5.pdf
5,ITSC6010,Limitations on Topic 5,Limitations on Topic 5.mp4
5,ITSC6010,Data Collection based on Topic 5,Data Collection based on Topic 5.ppt
5,ITSC6010,Research Questions to assist onTopic 5,Research Questions to assist onTopic 5.flac
5,ITSC6010,Introduction to Topic 5,Introduction to Topic 5.mp3
5,ITSC6010,Results from Topic 5,Results from Topic 5.xml
6,ITSC6010,Data Analysis in the findings of Topic 6,Data Analysis in the findings of Topic 6.mov
6,ITSC6010,Recommendations to Topic 6,Recommendations to Topic 6.xml
6,ITSC6010,Future Directions to Topic 6,Future Directions to Topic 6.flac
6,ITSC6010,Results from Topic 6,Results from Topic 6.mov
6,ITSC6010,Scope of Topic 6,Scope of Topic 6.flac
6,ITSC6010,Background Information on Topic 6,Background Information on Topic 6.mp3
7,ITSC6010,Recommendations to Topic 7,Recommendations to Topic 7.pptx
7,ITSC6010,Future Directions to Topic 7,Future Directions to Topic 7.json
7,ITSC6010,Research Questions to assist onTopic 7,Research Questions to assist onTopic 7.mp3
7,ITSC6010,Scope of Topic 7,Scope of Topic 7.ppt
7,ITSC6010,Findings about Topic 7,Findings about Topic 7.jpg
7,ITSC6010,Results from Topic 7,Results from Topic 7.pdf
8,ITSC6010,Literature Review from Topic 8,Literature Review from Topic 8.flac
8,ITSC6010,Future Directions to Topic 8,Future Directions to Topic 8.xls
8,ITSC6010,Assumptions to be made in regards to Topic 8,Assumptions to be made in regards to Topic 8.html
8,ITSC6010,References on Topic 8,References on Topic 8.csv
8,ITSC6010,Assumptions to be made in regards to Topic 8,Assumptions to be made in regards to Topic 8.mp4
8,ITSC6010,Results from Topic 8,Results from Topic 8.docx
1,ITSE5010,Experimental Setup for Topic 1,Experimental Setup for Topic 1.mp3
1,ITSE5010,Recommendations to Topic 1,Recommendations to Topic 1.xml
2,ITSE5010,Results from Topic 2,Results from Topic 2.xml
2,ITSE5010,Findings about Topic 2,Findings about Topic 2.mp3
3,ITSE5010,Data Analysis in the findings of Topic 3,Data Analysis in the findings of Topic 3.mp4
3,ITSE5010,Scope of Topic 3,Scope of Topic 3.doc
4,ITSE5010,Background Information on Topic 4,Background Information on Topic 4.pptx
4,ITSE5010,Recommendations to Topic 4,Recommendations to Topic 4.html
5,ITSE5010,Data Analysis in the findings of Topic 5,Data Analysis in the findings of Topic 5.wav
5,ITSE5010,Findings about Topic 5,Findings about Topic 5.html
6,ITSE5010,Data Collection based on Topic 6,Data Collection based on Topic 6.json
6,ITSE5010,Future Directions to Topic 6,Future Directions to Topic 6.xml
1,ITUC6010,Assumptions to be made in regards to Topic 1,Assumptions to be made in regards to Topic 1.jpg
1,ITUC6010,Limitations on Topic 1,Limitations on Topic 1.flac
1,ITUC6010,Overview on Topic 1,Overview on Topic 1.txt
1,ITUC6010,Methodology for undertaking Topic 1,Methodology for undertaking Topic 1.jpg
1,ITUC6010,Overview on Topic 1,Overview on Topic 1.html
1,ITUC6010,Research Questions to assist onTopic 1,Research Questions to assist onTopic 1.json
2,ITUC6010,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.jpg
2,ITUC6010,Conclusion on Topic 2,Conclusion on Topic 2.pdf
2,ITUC6010,Literature Review from Topic 2,Literature Review from Topic 2.doc
2,ITUC6010,References on Topic 2,References on Topic 2.xls
2,ITUC6010,Conclusion on Topic 2,Conclusion on Topic 2.mov
2,ITUC6010,Literature Review from Topic 2,Literature Review from Topic 2.xml
3,ITUC6010,Research Questions to assist onTopic 3,Research Questions to assist onTopic 3.mov
3,ITUC6010,Conclusion on Topic 3,Conclusion on Topic 3.json
3,ITUC6010,Recommendations to Topic 3,Recommendations to Topic 3.pptx
3,ITUC6010,Future Directions to Topic 3,Future Directions to Topic 3.pptx
3,ITUC6010,Conclusion on Topic 3,Conclusion on Topic 3.mp4
3,ITUC6010,Objectives for Topic 3,Objectives for Topic 3.html
4,ITUC6010,Experimental Setup for Topic 4,Experimental Setup for Topic 4.flac
4,ITUC6010,Experimental Setup for Topic 4,Experimental Setup for Topic 4.html
4,ITUC6010,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.xml
4,ITUC6010,References for Topic 4,References for Topic 4.docx
4,ITUC6010,Methodology for undertaking Topic 4,Methodology for undertaking Topic 4.xml
4,ITUC6010,Results from Topic 4,Results from Topic 4.json
5,ITUC6010,References for Topic 5,References for Topic 5.xls
5,ITUC6010,References on Topic 5,References on Topic 5.html
5,ITUC6010,Future Directions to Topic 5,Future Directions to Topic 5.json
5,ITUC6010,Results from Topic 5,Results from Topic 5.wav
5,ITUC6010,References for Topic 5,References for Topic 5.jpg
5,ITUC6010,Conclusion on Topic 5,Conclusion on Topic 5.mp4
6,ITUC6010,Objectives for Topic 6,Objectives for Topic 6.ppt
6,ITUC6010,Conclusion on Topic 6,Conclusion on Topic 6.mp3
6,ITUC6010,Recommendations to Topic 6,Recommendations to Topic 6.docx
6,ITUC6010,Conclusion on Topic 6,Conclusion on Topic 6.json
6,ITUC6010,Conclusion on Topic 6,Conclusion on Topic 6.doc
6,ITUC6010,Experimental Setup for Topic 6,Experimental Setup for Topic 6.ppt
1,ITVM5010,Data Collection based on Topic 1,Data Collection based on Topic 1.doc
1,ITVM5010,References on Topic 1,References on Topic 1.ppt
1,ITVM5010,Recommendations to Topic 1,Recommendations to Topic 1.flac
1,ITVM5010,Experimental Setup for Topic 1,Experimental Setup for Topic 1.txt
2,ITVM5010,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.pdf
2,ITVM5010,Experimental Setup for Topic 2,Experimental Setup for Topic 2.mp4
2,ITVM5010,Background Information on Topic 2,Background Information on Topic 2.csv
2,ITVM5010,Background Information on Topic 2,Background Information on Topic 2.xml
3,ITVM5010,Conclusion on Topic 3,Conclusion on Topic 3.jpg
3,ITVM5010,References on Topic 3,References on Topic 3.doc
3,ITVM5010,Experimental Setup for Topic 3,Experimental Setup for Topic 3.mov
3,ITVM5010,Limitations on Topic 3,Limitations on Topic 3.mp4
4,ITVM5010,Background Information on Topic 4,Background Information on Topic 4.xls
4,ITVM5010,Future Directions to Topic 4,Future Directions to Topic 4.pdf
4,ITVM5010,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.html
4,ITVM5010,Objectives for Topic 4,Objectives for Topic 4.svg
5,ITVM5010,Conclusion on Topic 5,Conclusion on Topic 5.pdf
5,ITVM5010,Methodology for undertaking Topic 5,Methodology for undertaking Topic 5.txt
5,ITVM5010,Methodology for undertaking Topic 5,Methodology for undertaking Topic 5.wav
5,ITVM5010,Methodology for undertaking Topic 5,Methodology for undertaking Topic 5.mp3
6,ITVM5010,Research Questions to assist onTopic 6,Research Questions to assist onTopic 6.docx
6,ITVM5010,References for Topic 6,References for Topic 6.csv
6,ITVM5010,Literature Review from Topic 6,Literature Review from Topic 6.xls
6,ITVM5010,Scope of Topic 6,Scope of Topic 6.flac
1,ITWC5010,Assumptions to be made in regards to Topic 1,Assumptions to be made in regards to Topic 1.xml
1,ITWC5010,Introduction to Topic 1,Introduction to Topic 1.json
2,ITWC5010,Methodology for undertaking Topic 2,Methodology for undertaking Topic 2.mp3
2,ITWC5010,Data Analysis in the findings of Topic 2,Data Analysis in the findings of Topic 2.xls
3,ITWC5010,Assumptions to be made in regards to Topic 3,Assumptions to be made in regards to Topic 3.pptx
3,ITWC5010,Research Questions to assist onTopic 3,Research Questions to assist onTopic 3.html
4,ITWC5010,Overview on Topic 4,Overview on Topic 4.pdf
4,ITWC5010,Background Information on Topic 4,Background Information on Topic 4.docx
5,ITWC5010,Recommendations to Topic 5,Recommendations to Topic 5.docx
5,ITWC5010,References on Topic 5,References on Topic 5.mp4
6,ITWC5010,Scope of Topic 6,Scope of Topic 6.txt
6,ITWC5010,References on Topic 6,References on Topic 6.pptx
7,ITWC5010,Introduction to Topic 7,Introduction to Topic 7.xls
7,ITWC5010,Overview on Topic 7,Overview on Topic 7.mp3
8,ITWC5010,Future Directions to Topic 8,Future Directions to Topic 8.doc
8,ITWC5010,Results from Topic 8,Results from Topic 8.html
1,ITWD3010,Data Collection based on Topic 1,Data Collection based on Topic 1.wav
1,ITWD3010,Overview on Topic 1,Overview on Topic 1.pdf
1,ITWD3010,References on Topic 1,References on Topic 1.jpg
1,ITWD3010,Limitations on Topic 1,Limitations on Topic 1.pptx
2,ITWD3010,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.xls
2,ITWD3010,Methodology for undertaking Topic 2,Methodology for undertaking Topic 2.mp3
2,ITWD3010,Introduction to Topic 2,Introduction to Topic 2.ppt
2,ITWD3010,Results from Topic 2,Results from Topic 2.jpg
3,ITWD3010,Data Collection based on Topic 3,Data Collection based on Topic 3.xls
3,ITWD3010,Research Questions to assist onTopic 3,Research Questions to assist onTopic 3.mov
3,ITWD3010,Experimental Setup for Topic 3,Experimental Setup for Topic 3.mp4
3,ITWD3010,Introduction to Topic 3,Introduction to Topic 3.svg
4,ITWD3010,Data Collection based on Topic 4,Data Collection based on Topic 4.mov
4,ITWD3010,References for Topic 4,References for Topic 4.doc
4,ITWD3010,Objectives for Topic 4,Objectives for Topic 4.html
4,ITWD3010,Limitations on Topic 4,Limitations on Topic 4.jpg
5,ITWD3010,Literature Review from Topic 5,Literature Review from Topic 5.pdf
5,ITWD3010,Data Collection based on Topic 5,Data Collection based on Topic 5.mp4
5,ITWD3010,Recommendations to Topic 5,Recommendations to Topic 5.csv
5,ITWD3010,Experimental Setup for Topic 5,Experimental Setup for Topic 5.pdf
6,ITWD3010,Objectives for Topic 6,Objectives for Topic 6.mov
6,ITWD3010,References on Topic 6,References on Topic 6.mp4
6,ITWD3010,Literature Review from Topic 6,Literature Review from Topic 6.svg
6,ITWD3010,Future Directions to Topic 6,Future Directions to Topic 6.ppt
1,ITWN5010,Assumptions to be made in regards to Topic 1,Assumptions to be made in regards to Topic 1.docx
1,ITWN5010,Literature Review from Topic 1,Literature Review from Topic 1.flac
1,ITWN5010,Recommendations to Topic 1,Recommendations to Topic 1.mov
2,ITWN5010,Results from Topic 2,Results from Topic 2.ppt
2,ITWN5010,Recommendations to Topic 2,Recommendations to Topic 2.csv
2,ITWN5010,Assumptions to be made in regards to Topic 2,Assumptions to be made in regards to Topic 2.csv
3,ITWN5010,Literature Review from Topic 3,Literature Review from Topic 3.docx
3,ITWN5010,Overview on Topic 3,Overview on Topic 3.pptx
3,ITWN5010,Background Information on Topic 3,Background Information on Topic 3.json
4,ITWN5010,Objectives for Topic 4,Objectives for Topic 4.mp4
4,ITWN5010,References on Topic 4,References on Topic 4.doc
4,ITWN5010,Objectives for Topic 4,Objectives for Topic 4.mp3
5,ITWN5010,Recommendations to Topic 5,Recommendations to Topic 5.xml
5,ITWN5010,Conclusion on Topic 5,Conclusion on Topic 5.doc
5,ITWN5010,Background Information on Topic 5,Background Information on Topic 5.svg
6,ITWN5010,Experimental Setup for Topic 6,Experimental Setup for Topic 6.doc
6,ITWN5010,References on Topic 6,References on Topic 6.flac
6,ITWN5010,Limitations on Topic 6,Limitations on Topic 6.flac
7,ITWN5010,Overview on Topic 7,Overview on Topic 7.jpg
7,ITWN5010,Data Collection based on Topic 7,Data Collection based on Topic 7.mov
